t,x_est,y_est,theta_est,x_gt,y_gt,theta_gt,error,n_particles
165,0.10625579755042029,0.05827172602569619,0.5842367991830802,-0.328277,-0.405611,1.416261,0.6356146125224196,1500
166,0.11825333346360922,0.043311879410225546,0.40096435846573997,-0.327815,-0.402647,1.416261,0.6307584959743513,1500
167,0.11612479179375489,0.05421387280226055,0.49433436641895423,-0.327353,-0.399683,1.416261,0.6345824792364949,1500
168,0.10950510278307134,0.07038305542158575,0.6304264843257387,-0.326891,-0.396718,1.416261,0.6392377918272764,1500
169,0.1256881857887733,0.05849313887304676,0.46492193769224627,-0.32643,-0.393754,1.416261,0.6394828602392628,1500
170,0.134507274595302,0.04347004559042482,0.3151070375618489,-0.325968,-0.39079,1.416261,0.632944915225501,1500
171,0.13025422234783576,0.06977060465357549,0.5046234039130603,-0.325506,-0.387826,1.416261,0.645842111405744,1500
172,0.13421166680338847,0.07396558030850534,0.50529319832203,-0.325044,-0.384861,1.416261,0.6491822535225545,1500
173,0.1430286807473438,0.07133346616211564,0.4448015415876709,-0.324583,-0.381897,1.416261,0.6512131290360202,1500
174,0.14022912153646566,0.09547049906581975,0.5702309942760027,-0.324121,-0.378933,1.416261,0.6638371150341201,1500
175,0.14836238370329088,0.12281407084623706,0.6299920515759762,-0.323659,-0.375969,1.416261,0.6867231890914793,1500
176,0.1821052173233555,0.11831721446641058,0.491313941111703,-0.323197,-0.373004,1.416261,0.7047885261669973,1500
177,0.1909945790689352,0.14445625298864842,0.5439546715176674,-0.322736,-0.37004,1.416261,0.7270663671287945,1500
178,0.20117485299392773,0.15920170609204637,0.5530271196773194,-0.322274,-0.367076,1.416261,0.7422714635698755,1500
179,0.20690157320736924,0.18321963419832804,0.5963470086560334,-0.321812,-0.364112,1.416261,0.7609927465409356,1500
180,0.21877968849730745,0.2046287179478795,0.609279523105147,-0.32135,-0.361147,1.416261,0.7822034539783348,1500
181,0.23666486268507167,0.2406628759346681,0.6310774148837056,-0.320888,-0.358183,1.416261,0.8182185391521499,1500
182,0.2501214496681535,0.2611187351477665,0.635452476875813,-0.320427,-0.355219,1.416261,0.8398795968386253,1500
183,0.24626609029644028,0.274236322734603,0.6840212681625747,-0.320536,-0.354175,1.436671,0.8462655612190936,1500
184,0.20521152588577518,0.27676234024849944,0.8075703265003992,-0.320575,-0.35391,1.468076,0.8210962620530873,1500
185,0.15387218989772103,0.296900423081932,0.984854150058276,-0.32057,-0.353856,1.497049,0.80534422065185,1500
186,0.056640834542661285,0.2179126115534674,1.0765683817044653,-0.320571,-0.353863,1.525311,0.6849935168206934,1500
187,0.016471010726795784,0.18350080662923646,1.1019600059054406,-0.320573,-0.353868,1.553575,0.6343216057371325,1500
188,-0.018481003499962456,0.1783532319165328,1.1634477300599464,-0.320575,-0.353873,1.581839,0.6119849219232738,1500
189,-0.015827585351276215,0.16017243998782948,1.2268650293806291,-0.320575,-0.353876,1.610102,0.5975924910748146,1500
190,-0.02986021372759089,0.15692090239451406,1.2650646114586122,-0.320575,-0.35388,1.638362,0.5877351859846935,1500
191,-0.03224524740931222,0.16134404858681783,1.2697889157965465,-0.320575,-0.353882,1.66662,0.5904167404227231,1500
192,-0.06348739932135494,0.1693318593938541,1.293733767756862,-0.320577,-0.353899,1.695045,0.5829799267548895,1500
193,-0.056772776100711395,0.15220410760119985,1.384184832190453,-0.320578,-0.353915,1.723448,0.570744905571297,1500
194,-0.05056884213979457,0.1657661408955627,1.3397272043213868,-0.320579,-0.353927,1.751817,0.5856504469746336,1509
