timestamp,range_0,range_4,range_8,range_12,range_16,range_20,range_24,range_28,range_32,range_36,range_40,range_44,range_48,range_52,range_56,range_60,range_64,range_68,range_72,range_76,range_80,range_84,range_88,range_92,range_96,range_100,range_104,range_108,range_112,range_116,range_120,range_124,range_128,range_132,range_136,range_140,range_144,range_148,range_152,range_156,range_160,range_164,range_168,range_172,range_176,range_180,range_184,range_188,range_192,range_196,range_200,range_204,range_208,range_212,range_216,range_220,range_224,range_228,range_232,range_236,range_240,range_244,range_248,range_252,range_256,range_260,range_264,range_268,range_272,range_276,range_280,range_284,range_288,range_292,range_296,range_300,range_304,range_308,range_312,range_316,range_320,range_324,range_328,range_332,range_336,range_340,range_344,range_348,range_352,range_356,odom_x,odom_y,odom_theta,v,w,gt_x,gt_y,gt_theta
29.340,0.291366,0.300421,0.306933,0.314611,0.322555,0.335171,0.354603,0.364118,0.392579,0.418145,0.448180,0.507125,0.534024,0.611617,0.717163,0.832681,0.967662,0.946999,0.928027,0.919815,0.930266,0.916764,0.929374,0.946765,0.969124,0.971421,1.010900,1.047725,1.082782,1.149608,1.203804,1.275960,1.362129,1.497459,1.457647,1.395507,1.346426,1.308006,1.276661,1.239993,1.238250,1.218637,1.206581,1.207842,1.212035,1.222402,1.242288,1.269602,1.299247,1.330302,1.162869,1.053100,0.938460,0.853959,0.789648,0.752884,0.716309,0.672107,0.646996,0.640633,0.609451,0.602320,0.588582,0.573928,0.569081,0.580187,0.566885,0.577156,0.589380,0.605645,0.599790,0.628553,0.640004,0.553072,0.504880,0.458275,0.409886,0.382525,0.374454,0.349795,0.334317,0.324544,0.317585,0.311998,0.294941,0.305807,0.297770,0.291449,0.294211,0.292208,-0.284534,-0.265405,0.474134,0.000000,1.000000,-0.427584,-0.179868,-0.159043
29.360,0.291862,0.299088,0.293643,0.311223,0.323074,0.335966,0.346937,0.368621,0.389479,0.420979,0.441539,0.492623,0.535020,0.597151,0.690444,0.779206,0.972166,0.948278,0.940168,0.925765,0.924934,0.929384,0.923415,0.947317,0.957475,0.979987,1.006055,1.035993,1.075858,1.111369,1.186504,1.261677,1.354260,1.468597,1.469122,1.398345,1.355390,1.314927,1.276939,1.248588,1.224031,1.213947,1.206128,1.206008,1.207673,1.217437,1.236493,1.249304,1.289302,1.329820,1.190622,1.057326,0.970451,0.879150,0.821071,0.761380,0.714823,0.686113,0.652247,0.634210,0.609990,0.604136,0.587870,0.584607,0.573692,0.573854,0.577922,0.569846,0.589867,0.593412,0.608320,0.625036,0.642929,0.567370,0.495300,0.464257,0.424509,0.398208,0.378359,0.353627,0.330629,0.328801,0.321310,0.309892,0.302083,0.291152,0.293082,0.292366,0.292111,0.292795,-0.284534,-0.265405,0.494858,0.000000,1.000000,-0.426889,-0.179938,-0.146440
29.380,0.298397,0.312271,0.305018,0.299734,0.319599,0.333521,0.333366,0.361149,0.385951,0.405539,0.433878,0.478464,0.525134,0.572487,0.659391,0.744206,0.948370,0.958133,0.944265,0.930562,0.933549,0.925351,0.929264,0.949633,0.945955,0.974427,0.997048,1.023111,1.070623,1.116721,1.178011,1.248595,1.326851,1.445695,1.492706,1.423781,1.371827,1.314679,1.282380,1.257055,1.234167,1.217293,1.211784,1.204361,1.210587,1.220914,1.247350,1.254192,1.270359,1.317648,1.231989,1.082339,0.994001,0.902039,0.829497,0.774392,0.723293,0.699503,0.652693,0.634175,0.616365,0.605678,0.595313,0.586382,0.576288,0.581112,0.573733,0.576091,0.592316,0.583409,0.604098,0.617683,0.632569,0.587137,0.523633,0.484092,0.437869,0.404264,0.391832,0.359795,0.343506,0.334680,0.311687,0.308865,0.305441,0.299299,0.294373,0.295693,0.292490,0.295066,-0.284534,-0.265405,0.515582,0.000000,1.000000,-0.426717,-0.179910,-0.126441
29.400,0.291071,0.302439,0.303378,0.311201,0.317094,0.326591,0.337804,0.362245,0.376133,0.401912,0.435857,0.468194,0.511465,0.561288,0.639664,0.738021,0.917793,0.957241,0.937331,0.934202,0.924829,0.925909,0.932456,0.930398,0.955218,0.957914,0.982205,1.021548,1.058616,1.097054,1.151854,1.224543,1.310796,1.408281,1.517958,1.437664,1.382766,1.341355,1.295663,1.265676,1.243285,1.224048,1.213891,1.207617,1.205760,1.211119,1.232388,1.248096,1.275940,1.307529,1.274371,1.120809,1.024913,0.917288,0.848028,0.798527,0.733470,0.707433,0.665478,0.643289,0.622253,0.604046,0.591509,0.576952,0.578086,0.571504,0.573253,0.578018,0.572368,0.593102,0.588605,0.604554,0.632694,0.611595,0.537673,0.486082,0.443998,0.418311,0.388095,0.369475,0.343061,0.335058,0.330270,0.315013,0.308700,0.303511,0.298227,0.296244,0.295106,0.290990,-0.284534,-0.265405,0.536306,0.000000,1.000000,-0.426720,-0.179909,-0.108439
29.420,0.293571,0.297081,0.299978,0.307106,0.310641,0.328077,0.336446,0.349697,0.371270,0.392304,0.421165,0.459704,0.491334,0.552181,0.618828,0.689713,0.847633,0.960839,0.952473,0.933199,0.933647,0.929300,0.931815,0.930283,0.945372,0.962579,0.997455,1.009788,1.041995,1.087944,1.145226,1.206503,1.287576,1.373628,1.490999,1.463159,1.394307,1.343057,1.299530,1.266309,1.247971,1.225591,1.206779,1.211680,1.211600,1.212008,1.225613,1.241820,1.267131,1.294153,1.340538,1.158152,1.030621,0.923869,0.861136,0.803266,0.745338,0.707496,0.681868,0.651830,0.627080,0.614742,0.591649,0.589663,0.575114,0.578320,0.574976,0.576973,0.572755,0.583428,0.594560,0.621150,0.623185,0.625617,0.553452,0.503647,0.458496,0.424279,0.392369,0.374720,0.355311,0.335547,0.322729,0.311801,0.303596,0.304749,0.296798,0.288126,0.297638,0.297279,-0.284534,-0.265405,0.554440,0.000000,1.000000,-0.426722,-0.179907,-0.090450
29.440,0.284013,0.292901,0.301441,0.306946,0.321862,0.326935,0.340377,0.353402,0.363202,0.378487,0.413413,0.442993,0.482459,0.536097,0.600694,0.664454,0.823800,0.964947,0.956061,0.942881,0.929583,0.934481,0.923482,0.943012,0.948340,0.963974,0.980835,1.014931,1.035971,1.082069,1.117404,1.183874,1.266713,1.350564,1.461335,1.485234,1.410810,1.361724,1.320102,1.280343,1.237060,1.226238,1.217196,1.205680,1.199438,1.201108,1.217496,1.239236,1.261565,1.298628,1.331376,1.216783,1.077908,0.940988,0.870576,0.815945,0.748895,0.720319,0.688327,0.657639,0.634268,0.604472,0.594704,0.590774,0.582696,0.572844,0.579392,0.567698,0.585201,0.586707,0.596513,0.605607,0.629822,0.638127,0.568074,0.504347,0.463441,0.432547,0.397040,0.379301,0.363498,0.340489,0.332039,0.324663,0.311552,0.288330,0.294057,0.296240,0.291024,0.286410,-0.284534,-0.265405,0.575164,0.000000,1.000000,-0.426725,-0.179906,-0.072461
29.460,0.296854,0.298034,0.291627,0.298464,0.321286,0.317930,0.335856,0.342591,0.360790,0.376345,0.402906,0.459515,0.474625,0.511504,0.584726,0.657191,0.772141,0.895919,0.959897,0.943784,0.932282,0.921506,0.930113,0.936621,0.945443,0.954336,0.976490,0.990861,1.027915,1.065320,1.115011,1.173873,1.238586,1.326184,1.428519,1.494035,1.429255,1.372373,1.322331,1.295549,1.265738,1.230270,1.220719,1.209190,1.207160,1.212878,1.220375,1.224953,1.248180,1.291776,1.314762,1.254188,1.089245,0.981817,0.892370,0.827478,0.785715,0.734196,0.682722,0.666435,0.641278,0.621971,0.600713,0.591879,0.581363,0.573572,0.565019,0.573814,0.578409,0.583558,0.587530,0.602448,0.607567,0.632410,0.586420,0.528266,0.478071,0.436969,0.406961,0.382313,0.357723,0.346731,0.332856,0.318767,0.320316,0.312874,0.294315,0.297181,0.292319,0.293618,-0.284534,-0.265405,0.595888,0.000000,1.000000,-0.426727,-0.179904,-0.054471
29.480,0.298269,0.294705,0.305778,0.300245,0.305280,0.316860,0.335506,0.339171,0.365360,0.381565,0.395821,0.423816,0.458822,0.504540,0.565001,0.633521,0.762188,0.881286,0.966161,0.940873,0.931094,0.932106,0.931014,0.938587,0.939363,0.957453,0.968691,0.998771,1.023453,1.070497,1.110289,1.146057,1.223696,1.294047,1.402988,1.519353,1.453429,1.382767,1.338248,1.296949,1.265257,1.249899,1.226774,1.211078,1.211686,1.213488,1.215071,1.236388,1.245299,1.269854,1.306486,1.303152,1.122420,0.997271,0.903933,0.842937,0.770431,0.739110,0.699981,0.672359,0.641889,0.622883,0.605655,0.595190,0.576175,0.570504,0.574104,0.573641,0.579859,0.577522,0.591065,0.595581,0.616908,0.630119,0.611052,0.548472,0.479335,0.447048,0.401714,0.392816,0.368628,0.358157,0.332923,0.326046,0.314895,0.307078,0.309992,0.300019,0.293202,0.297125,-0.284534,-0.265405,0.614021,0.000000,1.000000,-0.426728,-0.179903,-0.036482
29.500,0.296610,0.287872,0.296361,0.308712,0.302381,0.312375,0.324447,0.327995,0.339701,0.363022,0.385600,0.432869,0.454534,0.501294,0.545860,0.620145,0.711110,0.841503,0.970974,0.950247,0.940911,0.935077,0.932382,0.925645,0.933402,0.950793,0.958916,0.989562,1.022659,1.057631,1.090215,1.143903,1.203442,1.276051,1.374642,1.521350,1.468220,1.392748,1.344821,1.298196,1.268822,1.244972,1.230142,1.212995,1.205272,1.211295,1.206819,1.223583,1.249428,1.261395,1.295186,1.333592,1.148334,1.020278,0.929043,0.854517,0.800109,0.753586,0.717710,0.676052,0.654115,0.630866,0.614188,0.597016,0.583001,0.578314,0.575330,0.573702,0.566168,0.571587,0.584697,0.586570,0.608985,0.631374,0.631203,0.559010,0.497670,0.453943,0.417149,0.397002,0.373939,0.359530,0.332055,0.323659,0.308938,0.304763,0.300798,0.300583,0.293095,0.290380,-0.284534,-0.265405,0.634745,0.000000,1.000000,-0.426729,-0.179901,-0.018492
29.520,0.286891,0.293801,0.291617,0.302741,0.309901,0.315438,0.327021,0.329664,0.346234,0.359793,0.383481,0.421487,0.441280,0.478019,0.537447,0.596449,0.690222,0.779061,0.969167,0.961326,0.947356,0.935030,0.937356,0.929222,0.930855,0.941292,0.965447,0.983371,1.007836,1.028899,1.077215,1.127498,1.188501,1.259420,1.331429,1.468127,1.494016,1.413053,1.368741,1.315919,1.284201,1.252151,1.235150,1.217421,1.211985,1.201319,1.211054,1.216230,1.239429,1.263697,1.291815,1.332105,1.207319,1.040398,0.952859,0.876535,0.809537,0.760086,0.712428,0.690017,0.660082,0.621691,0.615451,0.592004,0.591385,0.582624,0.573623,0.577474,0.569103,0.568739,0.575362,0.593797,0.603938,0.618348,0.626207,0.572743,0.502853,0.466503,0.430717,0.400262,0.384980,0.371264,0.340968,0.338157,0.319058,0.314353,0.303392,0.302132,0.295210,0.295922,-0.284534,-0.265405,0.655469,0.000000,1.000000,-0.426730,-0.179900,-0.000504
29.540,0.303045,0.298671,0.297873,0.301329,0.301298,0.311370,0.318566,0.330754,0.351917,0.361629,0.384504,0.407159,0.435212,0.473550,0.518973,0.551648,0.665794,0.743818,0.925572,0.964023,0.942923,0.932024,0.932896,0.929270,0.942136,0.945713,0.952547,0.975203,1.004919,1.041385,1.066537,1.114971,1.171053,1.236961,1.309460,1.435961,1.509802,1.431915,1.375079,1.331529,1.291409,1.256722,1.232872,1.219175,1.211107,1.217197,1.214771,1.219925,1.234305,1.250193,1.281392,1.315642,1.236360,1.076211,0.982491,0.904129,0.816392,0.775079,0.731039,0.691706,0.651548,0.626241,0.617081,0.603854,0.591290,0.575917,0.568728,0.571694,0.568289,0.579611,0.579839,0.581438,0.596781,0.617121,0.641666,0.592135,0.525527,0.479241,0.436542,0.413030,0.387437,0.372280,0.347868,0.334583,0.326647,0.315401,0.303050,0.296271,0.294381,0.293612,-0.284534,-0.265405,0.676193,0.000000,1.000000,-0.426731,-0.179899,0.017484
29.560,0.298814,0.284584,0.298333,0.301070,0.300490,0.304565,0.317628,0.321420,0.341440,0.361341,0.370317,0.395519,0.424496,0.464014,0.503321,0.548329,0.652316,0.712942,0.882560,0.966667,0.951591,0.942213,0.934001,0.943480,0.942984,0.938733,0.952110,0.969681,0.994263,1.020742,1.062671,1.098899,1.162122,1.229027,1.291349,1.414870,1.518611,1.452756,1.394388,1.344979,1.294317,1.265046,1.242404,1.228667,1.210860,1.212958,1.199275,1.218109,1.230636,1.244814,1.268834,1.307113,1.272390,1.123465,0.989449,0.911087,0.826328,0.786248,0.741219,0.697203,0.671077,0.641798,0.620448,0.610856,0.590947,0.582183,0.576902,0.571361,0.581736,0.579930,0.572946,0.581475,0.592136,0.608006,0.623077,0.617879,0.540656,0.491556,0.451382,0.420825,0.379008,0.365471,0.356146,0.343384,0.331643,0.311781,0.306123,0.301562,0.301487,0.292203,-0.284534,-0.265405,0.694327,0.150000,0.000000,-0.426732,-0.179898,0.035471
29.580,0.289863,0.300155,0.300180,0.297289,0.309484,0.307749,0.315429,0.330005,0.340253,0.360536,0.373437,0.403698,0.431183,0.454742,0.496225,0.551259,0.629140,0.721671,0.868325,0.971082,0.952169,0.939502,0.935266,0.933032,0.942501,0.953592,0.945979,0.964608,0.996210,1.016964,1.049350,1.086072,1.158677,1.215053,1.291943,1.401137,1.516036,1.463487,1.388486,1.335578,1.295661,1.269855,1.239677,1.220039,1.215651,1.200851,1.210384,1.214879,1.221506,1.247438,1.264573,1.296785,1.319968,1.138794,1.003087,0.928438,0.843557,0.799603,0.737686,0.697871,0.672498,0.647882,0.623275,0.604404,0.593833,0.581584,0.573221,0.571963,0.570925,0.579267,0.587913,0.575604,0.587624,0.610865,0.620722,0.624924,0.546203,0.505595,0.460141,0.425634,0.407857,0.380364,0.364361,0.336325,0.322010,0.313238,0.312194,0.300653,0.295382,0.300113,-0.282226,-0.263481,0.695622,0.150000,0.000000,-0.424575,-0.179813,0.044975
29.600,0.304605,0.300645,0.293099,0.308020,0.306013,0.317715,0.325858,0.325116,0.339486,0.359656,0.371321,0.397095,0.436020,0.460622,0.513095,0.558181,0.638272,0.728706,0.867156,0.966935,0.948691,0.941635,0.937004,0.928523,0.942780,0.942166,0.956416,0.966184,0.992350,1.023293,1.053159,1.085362,1.145864,1.215452,1.287217,1.406110,1.508037,1.452801,1.385564,1.332481,1.294603,1.257598,1.239685,1.221387,1.204988,1.208983,1.204974,1.202107,1.225887,1.237927,1.269069,1.300915,1.311296,1.117995,1.016679,0.919609,0.833176,0.800512,0.739125,0.711392,0.668807,0.647065,0.623856,0.605770,0.590074,0.578154,0.575619,0.573962,0.566677,0.580062,0.576748,0.586309,0.589611,0.607173,0.627336,0.631385,0.550147,0.502692,0.463993,0.425409,0.398300,0.376245,0.361221,0.340230,0.325490,0.319115,0.306067,0.306750,0.302728,0.295389,-0.279918,-0.261557,0.694327,0.150000,0.000000,-0.421575,-0.179676,0.044972
29.620,0.296154,0.314170,0.302902,0.303188,0.309125,0.313657,0.321161,0.338176,0.352365,0.365429,0.371092,0.391759,0.438807,0.469236,0.511108,0.565503,0.637460,0.717693,0.885319,0.970592,0.950463,0.939062,0.934482,0.930370,0.926844,0.927345,0.958909,0.972726,0.993100,1.020065,1.050610,1.096774,1.153509,1.220309,1.296417,1.396342,1.508244,1.444577,1.392121,1.325819,1.294781,1.257474,1.234142,1.214587,1.209035,1.194465,1.213099,1.206146,1.214898,1.234742,1.257903,1.289618,1.320384,1.121586,0.999861,0.915897,0.823935,0.799464,0.743165,0.702867,0.674327,0.643752,0.623642,0.615197,0.593905,0.580215,0.573327,0.571439,0.568802,0.564403,0.562012,0.589161,0.596305,0.608221,0.624413,0.634092,0.564554,0.515858,0.469890,0.441750,0.410390,0.380499,0.359907,0.353799,0.325582,0.325836,0.312406,0.307907,0.302089,0.304852,-0.277610,-0.259633,0.695622,0.150000,0.000000,-0.418575,-0.179539,0.044968
29.640,0.301306,0.301617,0.311229,0.299225,0.313994,0.320525,0.336864,0.336583,0.355913,0.366032,0.379151,0.422610,0.425272,0.475160,0.514336,0.571551,0.656390,0.745231,0.893037,0.962811,0.953013,0.937310,0.935659,0.928695,0.926228,0.940012,0.960753,0.967297,0.995216,1.021610,1.059688,1.092550,1.156186,1.199120,1.272888,1.407239,1.507175,1.444928,1.379706,1.337392,1.291561,1.254507,1.228824,1.215141,1.203600,1.193552,1.193815,1.208377,1.204779,1.233410,1.259120,1.299016,1.314775,1.121898,1.017516,0.920141,0.850911,0.783058,0.746754,0.702609,0.671662,0.637119,0.623838,0.603394,0.586530,0.583045,0.571894,0.573176,0.567404,0.564065,0.574960,0.591288,0.591302,0.610738,0.626260,0.650559,0.570174,0.518759,0.458758,0.439117,0.405142,0.383567,0.367588,0.348400,0.343915,0.329161,0.315822,0.308830,0.308192,0.305523,-0.275382,-0.257773,0.695622,0.150000,0.000000,-0.415575,-0.179403,0.044961
29.660,0.311468,0.314547,0.310007,0.311950,0.315051,0.319633,0.324465,0.345226,0.354075,0.359097,0.388026,0.417502,0.432991,0.468391,0.519352,0.586171,0.664611,0.726698,0.902703,0.965325,0.951076,0.932309,0.933225,0.927195,0.931829,0.928635,0.951431,0.964845,0.998628,1.014422,1.055257,1.081147,1.142712,1.209314,1.290702,1.395246,1.516671,1.442576,1.379685,1.329238,1.291566,1.253089,1.226535,1.214945,1.199957,1.198352,1.201350,1.201069,1.211717,1.228231,1.251862,1.279863,1.319698,1.119166,1.009044,0.925403,0.841939,0.785955,0.734019,0.701306,0.680179,0.641912,0.617667,0.604510,0.589333,0.581610,0.567399,0.570739,0.565906,0.569943,0.564055,0.582173,0.589137,0.614336,0.619372,0.646438,0.564627,0.516368,0.468529,0.449582,0.398654,0.397035,0.372953,0.355488,0.342499,0.335696,0.320694,0.312361,0.314149,0.308649,-0.272996,-0.255781,0.695622,0.150000,0.000000,-0.412576,-0.179267,0.044956
29.680,0.309413,0.308734,0.308517,0.307901,0.318072,0.321947,0.338537,0.342279,0.358004,0.373934,0.391286,0.409178,0.431228,0.484640,0.530832,0.584115,0.671942,0.765788,0.907090,0.970531,0.955419,0.936753,0.926472,0.935331,0.925967,0.928454,0.950499,0.967998,0.988023,1.023374,1.047951,1.093396,1.144958,1.196418,1.271869,1.398080,1.505117,1.432540,1.374790,1.324773,1.288053,1.248402,1.223369,1.205549,1.197806,1.190255,1.188843,1.193508,1.201187,1.225032,1.247825,1.287727,1.314268,1.136050,0.998135,0.929371,0.829750,0.780151,0.747499,0.709218,0.672549,0.640266,0.629644,0.610360,0.594710,0.586235,0.571858,0.564542,0.574593,0.564356,0.563957,0.581521,0.592576,0.604021,0.628425,0.639442,0.582784,0.523956,0.465838,0.446207,0.426051,0.389416,0.370081,0.357466,0.344761,0.338699,0.322441,0.315425,0.311497,0.312569,-0.270769,-0.253922,0.695622,0.150000,0.000000,-0.409578,-0.179132,0.044951
29.700,0.317121,0.300341,0.324084,0.314050,0.323493,0.323362,0.330203,0.343162,0.359366,0.384073,0.394422,0.408742,0.442296,0.490640,0.529926,0.572517,0.677202,0.745759,0.914425,0.965554,0.951081,0.938773,0.937192,0.919267,0.926583,0.943663,0.947011,0.966792,0.995552,1.022150,1.056804,1.088997,1.146002,1.199593,1.299275,1.400926,1.512868,1.435558,1.374466,1.317984,1.282791,1.253850,1.221185,1.199740,1.189748,1.191929,1.174419,1.203013,1.201565,1.224196,1.242192,1.272592,1.309904,1.139686,1.004870,0.924574,0.825457,0.787672,0.748457,0.703130,0.670278,0.638566,0.623473,0.598076,0.590016,0.581957,0.574154,0.575538,0.558524,0.564993,0.579636,0.578386,0.591515,0.611949,0.627675,0.648604,0.573467,0.530303,0.473557,0.458506,0.430795,0.402296,0.380104,0.364109,0.344683,0.339398,0.334232,0.319891,0.311211,0.310576,-0.268383,-0.251929,0.695622,0.150000,0.000000,-0.406579,-0.178996,0.044948
29.720,0.316857,0.316714,0.315896,0.318465,0.332790,0.329519,0.340051,0.348008,0.368715,0.366870,0.404788,0.428332,0.442157,0.488423,0.536687,0.592855,0.679790,0.773842,0.930596,0.975832,0.951510,0.936063,0.934176,0.937743,0.933769,0.935695,0.951085,0.972957,0.984107,1.015235,1.051995,1.096841,1.151032,1.207694,1.296114,1.402738,1.501469,1.429677,1.361956,1.318246,1.271270,1.244760,1.225253,1.208438,1.187084,1.185638,1.184774,1.188770,1.199865,1.227334,1.242022,1.276244,1.311002,1.121897,1.003762,0.934834,0.841231,0.783413,0.740474,0.703571,0.672380,0.636732,0.623236,0.605443,0.600696,0.582884,0.571718,0.572513,0.577549,0.572452,0.571942,0.582664,0.597964,0.600685,0.621080,0.644021,0.583544,0.536329,0.486852,0.460131,0.437603,0.398563,0.381498,0.358672,0.351657,0.334377,0.331400,0.329742,0.326032,0.313967,-0.266155,-0.250070,0.695622,0.150000,0.000000,-0.403581,-0.178861,0.044945
29.740,0.319642,0.312825,0.315743,0.319434,0.324575,0.334786,0.337405,0.347169,0.364682,0.377971,0.404502,0.433412,0.459573,0.493678,0.537094,0.581923,0.684610,0.763317,0.929227,0.968414,0.952666,0.947318,0.935324,0.926299,0.920356,0.941176,0.954369,0.972491,0.984711,1.020667,1.054291,1.093062,1.139633,1.219049,1.267498,1.408250,1.496858,1.418363,1.368960,1.316511,1.278232,1.242439,1.216995,1.204283,1.187365,1.182401,1.174866,1.182566,1.194726,1.212917,1.241660,1.266818,1.307919,1.138114,1.014369,0.928543,0.842454,0.795217,0.743126,0.699089,0.676327,0.653388,0.624766,0.607265,0.593444,0.584320,0.583249,0.573934,0.566101,0.559310,0.577698,0.586227,0.597779,0.601577,0.626809,0.646645,0.598062,0.534483,0.498314,0.454316,0.427429,0.401599,0.377450,0.372522,0.356621,0.348369,0.335488,0.328116,0.328585,0.320302,-0.263769,-0.248078,0.695622,0.150000,0.000000,-0.400583,-0.178726,0.044942
29.760,0.320950,0.324843,0.317829,0.324166,0.333258,0.345466,0.350434,0.358550,0.373747,0.385998,0.408972,0.444627,0.460590,0.500473,0.544348,0.585135,0.689840,0.764050,0.941674,0.971172,0.950065,0.938236,0.937301,0.929835,0.930278,0.940207,0.955525,0.963213,0.988888,1.012076,1.062009,1.087411,1.142628,1.206491,1.294368,1.393446,1.498680,1.422329,1.366160,1.313460,1.272638,1.242060,1.215383,1.200777,1.181155,1.177692,1.180875,1.178607,1.193015,1.215407,1.245325,1.273656,1.308819,1.120454,1.018018,0.932675,0.849829,0.791236,0.742939,0.701322,0.667797,0.637051,0.620755,0.610747,0.596602,0.581777,0.574705,0.576184,0.570183,0.569504,0.577002,0.587660,0.588783,0.606041,0.618514,0.654731,0.600148,0.542141,0.493106,0.473007,0.437548,0.411059,0.389067,0.376674,0.360264,0.349259,0.341358,0.332282,0.331185,0.320137,-0.261542,-0.246218,0.695622,0.150000,0.000000,-0.397586,-0.178592,0.044940
29.780,0.324453,0.326202,0.330259,0.332653,0.334888,0.337249,0.351469,0.359089,0.377885,0.391008,0.406478,0.447774,0.465612,0.510579,0.549350,0.608101,0.706468,0.777772,0.952721,0.963748,0.947456,0.942531,0.934355,0.930794,0.930860,0.929457,0.951941,0.970138,0.986121,1.038795,1.050995,1.096733,1.152777,1.207690,1.291270,1.410700,1.488104,1.426291,1.354369,1.301979,1.268860,1.237808,1.212195,1.185503,1.180204,1.175182,1.176853,1.184458,1.195742,1.210802,1.230795,1.268214,1.304529,1.145465,1.020658,0.924102,0.849150,0.792123,0.751044,0.703026,0.671224,0.646701,0.623931,0.611499,0.589458,0.579445,0.579275,0.573788,0.571413,0.570611,0.566525,0.584425,0.595989,0.603564,0.645533,0.643941,0.608588,0.553725,0.501357,0.472697,0.438317,0.408231,0.400286,0.371829,0.355475,0.351739,0.343505,0.335294,0.322016,0.325231,-0.259234,-0.244294,0.694327,0.150000,0.000000,-0.394588,-0.178457,0.044939
29.800,0.317595,0.325496,0.320235,0.333560,0.345086,0.349053,0.352266,0.364739,0.380062,0.403967,0.414274,0.432278,0.465819,0.513432,0.563446,0.598617,0.710830,0.785287,0.962221,0.971771,0.946170,0.941768,0.935722,0.937475,0.931165,0.928855,0.949555,0.966933,0.985993,1.028364,1.056316,1.098987,1.150264,1.213033,1.289723,1.399497,1.483034,1.410513,1.357998,1.312194,1.260421,1.230148,1.205495,1.190824,1.179582,1.161656,1.169514,1.168398,1.190217,1.214857,1.236967,1.262250,1.303679,1.141821,1.007843,0.926561,0.829797,0.788990,0.749405,0.712184,0.670566,0.640113,0.627863,0.611641,0.597648,0.578655,0.578520,0.575147,0.578365,0.570934,0.566003,0.582316,0.593098,0.603723,0.635197,0.649649,0.608457,0.561003,0.511611,0.471496,0.431345,0.410629,0.391368,0.382400,0.372379,0.349478,0.342162,0.334788,0.333437,0.330547,-0.256926,-0.242370,0.695622,0.150000,0.000000,-0.391591,-0.178322,0.044938
