timestamp,range_0,range_8,range_16,range_24,range_32,range_40,range_48,range_56,range_64,range_72,range_80,range_88,range_96,range_104,range_112,range_120,range_128,range_136,range_144,range_152,range_160,range_168,range_176,range_184,range_192,range_200,range_208,range_216,range_224,range_232,range_240,range_248,range_256,range_264,range_272,range_280,range_288,range_296,range_304,range_312,range_320,range_328,range_336,range_344,range_352,odom_x,odom_y,odom_theta,v,w,gt_x,gt_y,gt_theta
36.400,1.166458,1.255919,1.343637,1.135386,1.001319,0.938408,0.869209,0.854969,0.826106,0.816768,0.838635,0.856749,0.891911,0.716062,0.595099,0.529206,0.471789,0.441701,0.433196,0.408085,0.411597,0.418422,0.433360,0.461180,0.501393,0.556368,0.638756,0.773096,0.745200,0.713058,0.690731,0.682218,0.686762,0.696403,0.745352,0.797166,0.886894,1.002271,1.206749,1.204433,1.153954,1.107132,1.084542,1.082246,1.115082,0.274171,0.297070,0.255237,0.150000,0.000000,0.364938,-0.079487,-0.368311
36.420,1.165483,1.258178,1.345332,1.143133,1.017105,0.929553,0.871442,0.838771,0.825184,0.821941,0.835800,0.874967,0.862804,0.702676,0.595595,0.524043,0.476157,0.447967,0.430315,0.418380,0.416005,0.413631,0.433937,0.457755,0.503757,0.548050,0.640934,0.769992,0.748380,0.704502,0.681500,0.673989,0.690830,0.703516,0.740830,0.812791,0.882945,1.009579,1.210941,1.212023,1.146194,1.106715,1.083813,1.094451,1.111015,0.277179,0.297855,0.255237,0.150000,0.000000,0.367739,-0.080569,-0.368309
36.440,1.178988,1.249021,1.334931,1.161516,1.007802,0.933636,0.888628,0.835390,0.808528,0.817759,0.834093,0.868094,0.876201,0.700885,0.599429,0.504952,0.470221,0.432249,0.417282,0.409510,0.411004,0.421564,0.426969,0.460381,0.480593,0.536536,0.635664,0.765887,0.727210,0.702543,0.685696,0.676502,0.683233,0.706884,0.744144,0.803105,0.879779,1.005850,1.208304,1.211482,1.156176,1.109082,1.102532,1.100303,1.112396,0.279986,0.298587,0.255237,0.150000,0.000000,0.370540,-0.081650,-0.368305
36.460,1.177647,1.259277,1.354196,1.150882,1.025389,0.947544,0.878984,0.840892,0.819690,0.820494,0.843816,0.865233,0.869447,0.695635,0.590625,0.516788,0.467193,0.436196,0.426096,0.410363,0.403399,0.411894,0.424783,0.447202,0.495979,0.542968,0.619118,0.753104,0.730439,0.699349,0.688272,0.671665,0.687273,0.709797,0.743103,0.793759,0.877072,1.004707,1.209249,1.221002,1.158045,1.116014,1.094397,1.098734,1.131062,0.282994,0.299372,0.255237,0.150000,0.000000,0.373340,-0.082731,-0.368301
36.480,1.181918,1.267522,1.351309,1.153531,1.014863,0.945670,0.877389,0.843952,0.831625,0.829955,0.841004,0.871024,0.859013,0.693449,0.575215,0.510206,0.468475,0.428562,0.408297,0.406382,0.396766,0.406867,0.418766,0.455620,0.476458,0.532505,0.617923,0.746303,0.734009,0.692840,0.683918,0.673980,0.683247,0.700715,0.746886,0.795293,0.878037,1.017885,1.203049,1.218152,1.166967,1.123628,1.097431,1.104477,1.122162,0.285801,0.300105,0.255237,0.150000,0.000000,0.376140,-0.083812,-0.368299
36.500,1.189622,1.271880,1.360784,1.164250,1.026842,0.940081,0.869195,0.842641,0.827770,0.822515,0.837777,0.874361,0.850491,0.688017,0.570902,0.512291,0.459796,0.427556,0.412702,0.401791,0.397067,0.404290,0.418026,0.443465,0.474154,0.539345,0.610502,0.749503,0.736045,0.703121,0.679162,0.678902,0.681845,0.703918,0.738729,0.797433,0.879982,1.003499,1.200314,1.221900,1.162353,1.116811,1.102652,1.103855,1.125055,0.288809,0.300889,0.255237,0.150000,0.000000,0.378940,-0.084892,-0.368296
36.520,1.194036,1.271377,1.356696,1.166912,1.022033,0.942764,0.876030,0.849037,0.836807,0.834115,0.840116,0.869246,0.855096,0.673714,0.579153,0.499853,0.460353,0.429984,0.415417,0.399005,0.396974,0.405600,0.409339,0.442886,0.479115,0.527199,0.609700,0.742781,0.739245,0.701536,0.682996,0.677421,0.680519,0.692191,0.729416,0.788776,0.870650,1.004945,1.214312,1.228197,1.167211,1.128553,1.100012,1.102473,1.133947,0.291616,0.301622,0.255237,0.150000,0.000000,0.381740,-0.085973,-0.368294
36.540,1.191871,1.271298,1.353536,1.148552,1.019045,0.935344,0.884347,0.847694,0.836880,0.827993,0.848391,0.879809,0.841439,0.671992,0.566027,0.532111,0.450700,0.428409,0.400581,0.400466,0.387485,0.397206,0.415205,0.437631,0.470096,0.527428,0.611573,0.737814,0.721206,0.699378,0.669349,0.666541,0.678448,0.690575,0.745070,0.793603,0.877170,0.992701,1.200243,1.232633,1.172834,1.128424,1.102693,1.110233,1.129664,0.294524,0.302383,0.256532,0.150000,0.000000,0.384539,-0.087053,-0.368293
36.560,1.198497,1.279454,1.354996,1.150792,1.028338,0.936990,0.883963,0.845314,0.833018,0.839071,0.837716,0.872321,0.817730,0.673055,0.562729,0.499101,0.450573,0.424343,0.405247,0.391572,0.395810,0.395055,0.409361,0.435932,0.469627,0.517380,0.608433,0.732462,0.732057,0.697896,0.674578,0.667018,0.682039,0.693797,0.729339,0.790308,0.871562,1.001583,1.194872,1.229109,1.171111,1.129098,1.114609,1.119922,1.130234,0.297431,0.303143,0.255237,0.150000,0.000000,0.387339,-0.088133,-0.368291
36.580,1.206220,1.282866,1.361323,1.156855,1.020130,0.947754,0.879389,0.852128,0.829497,0.821816,0.841275,0.873850,0.833940,0.659778,0.560989,0.490016,0.444886,0.419585,0.405833,0.397329,0.389331,0.398691,0.408221,0.434146,0.460716,0.513312,0.602380,0.729213,0.727988,0.694108,0.678783,0.671147,0.676418,0.698684,0.734828,0.784114,0.867260,1.004186,1.187753,1.233715,1.170879,1.129948,1.104859,1.113984,1.139222,0.300338,0.303904,0.256532,0.150000,0.000000,0.390138,-0.089214,-0.368290
36.600,1.199441,1.282926,1.361570,1.173141,1.029171,0.948630,0.890536,0.846200,0.831500,0.823835,0.846456,0.877535,0.802947,0.654964,0.557975,0.490739,0.458877,0.420584,0.389684,0.385899,0.387975,0.386983,0.406387,0.426677,0.470061,0.517816,0.585292,0.720158,0.726517,0.690290,0.682614,0.669066,0.674457,0.693656,0.734133,0.792384,0.867755,0.996519,1.192667,1.232098,1.162925,1.134919,1.120021,1.117698,1.138950,0.303245,0.304664,0.255237,0.150000,0.000000,0.392937,-0.090294,-0.368290
36.620,1.202014,1.287177,1.364502,1.159646,1.017295,0.952413,0.869133,0.856843,0.836698,0.829487,0.851961,0.878223,0.829165,0.657432,0.548302,0.488727,0.438457,0.407994,0.397882,0.382990,0.382087,0.387214,0.400371,0.428600,0.462703,0.514875,0.591968,0.715164,0.750551,0.704507,0.677534,0.670861,0.675069,0.685871,0.727805,0.788125,0.869317,0.991750,1.181895,1.240270,1.182356,1.135917,1.114136,1.118333,1.138407,0.306052,0.305397,0.255237,0.150000,0.000000,0.395737,-0.091374,-0.368289
36.640,1.218531,1.281259,1.358764,1.172983,1.031784,0.948644,0.880191,0.857843,0.832144,0.828400,0.847018,0.874215,0.802461,0.648293,0.543955,0.480892,0.431472,0.408145,0.387187,0.380039,0.386664,0.389685,0.394472,0.426824,0.457996,0.516194,0.578070,0.713588,0.734534,0.692407,0.668199,0.664676,0.671403,0.689200,0.731440,0.783651,0.860185,0.994417,1.180579,1.239888,1.188279,1.139146,1.121150,1.127278,1.154551,0.309060,0.306182,0.255237,0.150000,0.000000,0.398536,-0.092454,-0.368289
36.660,1.210067,1.290745,1.369486,1.175477,1.027052,0.943947,0.889904,0.851089,0.834843,0.835209,0.845388,0.877656,0.800750,0.647771,0.537636,0.475514,0.422371,0.402681,0.383930,0.383456,0.373113,0.384489,0.396392,0.427109,0.454749,0.503359,0.585909,0.708367,0.719497,0.697457,0.673204,0.658973,0.666156,0.685107,0.742761,0.787199,0.857326,0.984418,1.197557,1.242857,1.184557,1.141372,1.117443,1.128279,1.156483,0.311868,0.306914,0.255237,0.150000,0.000000,0.401335,-0.093534,-0.368289
36.680,1.209778,1.297264,1.369743,1.181343,1.024689,0.959470,0.886231,0.854786,0.838447,0.832674,0.841612,0.892190,0.804790,0.640991,0.540298,0.479639,0.427631,0.403826,0.390122,0.380492,0.378052,0.371908,0.386384,0.416798,0.451339,0.503282,0.576347,0.711028,0.710976,0.693693,0.671876,0.663882,0.670697,0.687594,0.732928,0.786036,0.859522,0.989340,1.198383,1.243165,1.189474,1.135445,1.134339,1.137423,1.151727,0.314876,0.307699,0.255237,0.150000,0.000000,0.404134,-0.094614,-0.368288
36.700,1.211922,1.305673,1.375036,1.167236,1.030340,0.953088,0.887149,0.848826,0.835838,0.837550,0.852799,0.878288,0.799172,0.634397,0.537285,0.464484,0.417032,0.399673,0.377534,0.377848,0.377344,0.373095,0.393449,0.404503,0.443478,0.495997,0.569681,0.710027,0.729339,0.692032,0.677759,0.666715,0.669812,0.692551,0.725447,0.784206,0.866496,0.995868,1.184606,1.255677,1.185673,1.143867,1.119080,1.134396,1.159795,0.317683,0.308431,0.255237,0.150000,0.000000,0.406933,-0.095694,-0.368288
36.720,1.217736,1.301776,1.377116,1.180786,1.039788,0.948606,0.907203,0.858287,0.844091,0.843015,0.851990,0.887690,0.772777,0.636897,0.531183,0.465229,0.425801,0.397188,0.379598,0.360266,0.377575,0.373767,0.384737,0.410903,0.435717,0.487459,0.561832,0.685669,0.729940,0.690034,0.674786,0.658030,0.666741,0.679365,0.729487,0.778900,0.850179,0.983239,1.177437,1.261254,1.194225,1.152778,1.132483,1.132253,1.162103,0.320691,0.309216,0.255237,0.150000,0.000000,0.409732,-0.096774,-0.368288
36.740,1.225821,1.303947,1.367289,1.182183,1.030795,0.958505,0.899821,0.854548,0.845136,0.838197,0.858343,0.892742,0.769922,0.627901,0.539676,0.457139,0.416623,0.393650,0.378521,0.360203,0.364618,0.368973,0.384239,0.391018,0.440505,0.482749,0.560487,0.688968,0.735601,0.700127,0.663944,0.665102,0.666269,0.693849,0.727013,0.784175,0.862570,0.985276,1.190868,1.262471,1.202856,1.144783,1.134565,1.139930,1.148894,0.323498,0.309949,0.255237,0.150000,0.000000,0.412531,-0.097854,-0.368288
36.760,1.223995,1.309178,1.369934,1.167714,1.027287,0.950739,0.890555,0.865317,0.845717,0.845732,0.857220,0.881223,0.779798,0.624800,0.527420,0.465305,0.427622,0.394329,0.375799,0.367189,0.374965,0.362793,0.384512,0.409334,0.437784,0.481899,0.566106,0.677546,0.729623,0.687569,0.660731,0.660365,0.657730,0.687484,0.721858,0.776788,0.858319,0.981092,1.178194,1.269189,1.194796,1.156818,1.136868,1.142877,1.161125,0.326506,0.310734,0.255237,0.150000,0.000000,0.415329,-0.098934,-0.368288
36.780,1.221389,1.314699,1.386377,1.173242,1.033442,0.951585,0.888234,0.869095,0.840968,0.846066,0.850038,0.894435,0.775793,0.615358,0.511062,0.464105,0.419740,0.379414,0.362269,0.365349,0.355106,0.365598,0.376783,0.397603,0.435332,0.487037,0.557230,0.678687,0.705170,0.702277,0.662631,0.662212,0.667199,0.689846,0.735236,0.775518,0.856522,0.988341,1.175745,1.273304,1.196111,1.157814,1.147733,1.141604,1.172790,0.329313,0.311466,0.255237,0.000000,-1.000000,0.418128,-0.100014,-0.368288
36.800,1.230218,1.329262,1.359140,1.168085,1.022293,0.952422,0.892985,0.861136,0.843596,0.840595,0.861181,0.890063,0.745938,0.599139,0.509028,0.449667,0.408892,0.398889,0.362114,0.365866,0.359338,0.364942,0.372904,0.390645,0.430188,0.484475,0.566124,0.691260,0.708061,0.685520,0.658225,0.654267,0.672754,0.686035,0.725855,0.786129,0.859900,1.007702,1.197411,1.262116,1.200252,1.156670,1.152386,1.143074,1.179674,0.329313,0.311466,0.234513,0.000000,-1.000000,0.418620,-0.100204,-0.383358
36.820,1.246662,1.345427,1.313743,1.140481,1.003493,0.931078,0.873364,0.853487,0.846607,0.843864,0.855794,0.903046,0.726935,0.590773,0.490043,0.450743,0.398041,0.377019,0.373206,0.354052,0.368528,0.371320,0.370397,0.409609,0.445012,0.496030,0.582835,0.711408,0.712486,0.687975,0.666259,0.661002,0.670734,0.690238,0.730259,0.794654,0.875594,1.020314,1.250424,1.244241,1.193641,1.154325,1.143485,1.152982,1.171008,0.329313,0.311466,0.216379,0.000000,-1.000000,0.418704,-0.100239,-0.402419
36.840,1.268018,1.358803,1.287482,1.130260,0.993889,0.922676,0.894705,0.860009,0.842937,0.843435,0.861891,0.910185,0.693295,0.577838,0.500304,0.438426,0.397883,0.378658,0.365405,0.356244,0.357896,0.362567,0.380337,0.418621,0.453624,0.505535,0.585874,0.738951,0.695875,0.668715,0.655556,0.668960,0.671641,0.701117,0.744611,0.807498,0.894390,1.046097,1.274462,1.240578,1.176408,1.152710,1.140698,1.150908,1.192168,0.329313,0.311466,0.195655,0.000000,-1.000000,0.418701,-0.100238,-0.420412
36.860,1.270394,1.372185,1.267356,1.108690,0.988972,0.928778,0.876696,0.843311,0.845088,0.841519,0.854744,0.908159,0.672215,0.560588,0.477003,0.436936,0.393288,0.367007,0.369917,0.368949,0.370639,0.365422,0.382436,0.414310,0.447789,0.505466,0.607832,0.745440,0.699853,0.680998,0.668684,0.665805,0.674894,0.701349,0.754462,0.818427,0.908446,1.074779,1.321926,1.238738,1.181396,1.151376,1.146061,1.155880,1.188963,0.329313,0.311466,0.174931,0.000000,-1.000000,0.418697,-0.100238,-0.438410
36.880,1.281490,1.392192,1.235400,1.096906,0.977671,0.908762,0.864340,0.842382,0.842158,0.848536,0.874518,0.864026,0.665798,0.552912,0.477726,0.423034,0.396116,0.370954,0.360512,0.356698,0.366000,0.367022,0.397000,0.423289,0.470458,0.516788,0.621064,0.732692,0.690700,0.680997,0.665511,0.671374,0.684575,0.698613,0.759995,0.837511,0.923267,1.089223,1.293648,1.219958,1.176862,1.158334,1.143333,1.164079,1.193062,0.329416,0.311483,0.155503,0.000000,-1.000000,0.418693,-0.100238,-0.456413
36.900,1.298625,1.421941,1.211137,1.065645,0.959480,0.906988,0.863653,0.830590,0.831889,0.844585,0.879383,0.857422,0.633383,0.537679,0.472767,0.421158,0.386028,0.378531,0.371451,0.356215,0.349400,0.375862,0.392608,0.423259,0.468293,0.528869,0.641202,0.734247,0.694810,0.672303,0.667031,0.667967,0.685611,0.714320,0.767603,0.847828,0.944520,1.121567,1.286577,1.211581,1.171702,1.148437,1.143154,1.164680,1.214699,0.329313,0.311468,0.136074,0.000000,-1.000000,0.418689,-0.100238,-0.474419
36.920,1.308436,1.387255,1.185977,1.060591,0.958515,0.893770,0.859530,0.840602,0.845689,0.853511,0.874909,0.798836,0.612734,0.537736,0.465038,0.414816,0.385649,0.372740,0.367519,0.358566,0.372445,0.368629,0.386236,0.436935,0.471025,0.553122,0.647921,0.733181,0.683291,0.671471,0.663272,0.663190,0.685792,0.715291,0.781596,0.857872,0.967950,1.157709,1.285650,1.204341,1.170513,1.148267,1.145626,1.173315,1.205996,0.329313,0.311468,0.115350,0.000000,-1.000000,0.418685,-0.100239,-0.492427
36.940,1.323539,1.364887,1.163373,1.029046,0.951547,0.888032,0.860575,0.841355,0.837955,0.862329,0.880651,0.793848,0.605533,0.512315,0.447934,0.422416,0.386335,0.356760,0.362855,0.355719,0.365696,0.379684,0.390217,0.429996,0.476424,0.548630,0.659208,0.718272,0.693072,0.668706,0.660368,0.674380,0.695516,0.715736,0.780365,0.868132,0.981831,1.188944,1.257875,1.196944,1.166554,1.145394,1.150771,1.169356,1.232756,0.329313,0.311468,0.094626,0.000000,-1.000000,0.418682,-0.100239,-0.510436
36.960,1.336358,1.322966,1.134301,1.025602,0.934421,0.889929,0.850336,0.837561,0.835637,0.860784,0.883360,0.739020,0.587067,0.504190,0.450444,0.411844,0.382672,0.368247,0.366389,0.357029,0.365223,0.377726,0.398186,0.441227,0.488197,0.554950,0.691721,0.725476,0.694514,0.674314,0.667228,0.665840,0.693485,0.738219,0.795547,0.880543,1.002642,1.223930,1.257724,1.193141,1.163277,1.146550,1.144772,1.187577,1.225759,0.329416,0.311477,0.075197,0.150000,0.000000,0.418678,-0.100240,-0.528444
36.980,1.350415,1.312311,1.152138,1.023566,0.941577,0.897636,0.852269,0.834114,0.843803,0.849910,0.885163,0.760316,0.587604,0.499855,0.438930,0.413724,0.378625,0.371974,0.362402,0.357033,0.359964,0.375876,0.394437,0.443884,0.488915,0.564502,0.692636,0.720059,0.659911,0.668456,0.665309,0.674923,0.692967,0.722881,0.799028,0.880497,1.005431,1.227994,1.222564,1.180609,1.165412,1.149664,1.150813,1.172013,1.246521,0.332310,0.311695,0.075197,0.150000,0.000000,0.421025,-0.101611,-0.531664
37.000,1.339144,1.328587,1.151214,1.035485,0.930297,0.872794,0.850254,0.844945,0.848731,0.860714,0.891128,0.729707,0.575768,0.507646,0.439903,0.409480,0.375063,0.360413,0.351507,0.354875,0.355386,0.372823,0.393230,0.437281,0.483735,0.563523,0.676515,0.706470,0.678879,0.662921,0.657205,0.664032,0.695506,0.718433,0.788725,0.881843,1.011222,1.226031,1.258583,1.196319,1.165540,1.149244,1.155316,1.182377,1.234082,0.335306,0.311923,0.076492,0.150000,0.000000,0.423613,-0.103134,-0.531663
37.020,1.347515,1.326357,1.150341,1.041696,0.939503,0.885440,0.846346,0.828699,0.850362,0.866827,0.900182,0.751129,0.583079,0.496415,0.439095,0.393398,0.375516,0.344833,0.350244,0.347042,0.367583,0.358272,0.400092,0.433034,0.487941,0.545137,0.684429,0.711608,0.675409,0.672409,0.661729,0.677328,0.693800,0.719859,0.790303,0.880683,0.998820,1.216454,1.257327,1.197395,1.168700,1.162380,1.161840,1.195013,1.235015,0.338302,0.312150,0.075197,0.150000,0.000000,0.426201,-0.104657,-0.531659
37.040,1.353932,1.317104,1.146251,1.031498,0.945605,0.894309,0.848568,0.840713,0.845367,0.862482,0.899050,0.716649,0.570965,0.491243,0.438683,0.399027,0.371050,0.363098,0.342808,0.349334,0.352835,0.362395,0.386554,0.431162,0.471768,0.545153,0.673375,0.712905,0.666364,0.655026,0.653602,0.664472,0.690484,0.721353,0.796192,0.876705,0.995971,1.216745,1.272103,1.201714,1.174796,1.149314,1.161527,1.199091,1.239121,0.341299,0.312378,0.076492,0.150000,0.000000,0.428789,-0.106180,-0.531655
37.060,1.353652,1.329290,1.140855,1.032217,0.941077,0.896680,0.857229,0.844735,0.843288,0.868912,0.892176,0.708636,0.563535,0.484691,0.433538,0.396669,0.368667,0.355068,0.353602,0.344446,0.352514,0.364782,0.384765,0.426674,0.472319,0.537292,0.670900,0.716548,0.686460,0.666678,0.659974,0.658794,0.686519,0.731247,0.788467,0.873308,0.995219,1.216511,1.269766,1.205109,1.175586,1.159126,1.157957,1.201673,1.240978,0.344295,0.312606,0.075197,0.150000,0.000000,0.431377,-0.107702,-0.531651
37.080,1.353758,1.318128,1.148755,1.041585,0.944081,0.892767,0.864772,0.844858,0.855517,0.864808,0.892934,0.713165,0.562785,0.485469,0.432962,0.391203,0.373484,0.349320,0.338994,0.336611,0.357091,0.360193,0.385111,0.429328,0.465747,0.539478,0.654847,0.708009,0.664144,0.662092,0.660392,0.658424,0.689621,0.723184,0.786922,0.877417,1.002434,1.206825,1.264839,1.205423,1.179865,1.158282,1.160251,1.192126,1.258034,0.347188,0.312824,0.075197,0.150000,0.000000,0.433964,-0.109223,-0.531648
37.100,1.366651,1.336676,1.155292,1.025003,0.939932,0.896870,0.855641,0.839421,0.850209,0.870430,0.910266,0.723081,0.554792,0.485729,0.424352,0.394148,0.362104,0.350754,0.342740,0.337767,0.341979,0.353692,0.384109,0.416641,0.459569,0.525585,0.659616,0.708075,0.677984,0.660833,0.647786,0.659442,0.675251,0.720938,0.785967,0.876148,0.990453,1.207071,1.270851,1.207959,1.175292,1.155015,1.161574,1.199635,1.241752,0.350288,0.313057,0.075197,0.150000,0.000000,0.436551,-0.110745,-0.531646
37.120,1.358852,1.339843,1.162852,1.031826,0.946023,0.896769,0.860161,0.851299,0.850451,0.869339,0.894428,0.691803,0.549953,0.474444,0.418401,0.391578,0.355675,0.350034,0.347412,0.345421,0.347629,0.361629,0.375725,0.411168,0.457017,0.528900,0.643112,0.709265,0.660483,0.642446,0.652143,0.663292,0.686711,0.715937,0.785930,0.865399,0.985631,1.202014,1.281177,1.210783,1.180024,1.169625,1.171131,1.206501,1.249144,0.353181,0.313275,0.075197,0.150000,0.000000,0.439138,-0.112266,-0.531644
37.140,1.361979,1.332831,1.161586,1.031100,0.937628,0.886811,0.860172,0.849744,0.851512,0.875952,0.906670,0.710014,0.542343,0.471452,0.415659,0.382138,0.353153,0.337916,0.344315,0.335330,0.333762,0.350953,0.373035,0.409792,0.464917,0.536742,0.642785,0.707516,0.671309,0.659150,0.645047,0.658981,0.679547,0.714614,0.773643,0.865909,0.985866,1.198630,1.288148,1.212493,1.181836,1.167386,1.173597,1.203983,1.267117,0.356281,0.313509,0.075197,0.150000,0.000000,0.441725,-0.113787,-0.531642
37.160,1.357381,1.344198,1.162740,1.036796,0.948419,0.889764,0.875744,0.849898,0.856299,0.876557,0.905374,0.676569,0.547364,0.468410,0.412779,0.374220,0.350381,0.335921,0.332775,0.332297,0.331865,0.347202,0.366134,0.408093,0.448530,0.524677,0.646846,0.712516,0.670189,0.653245,0.644802,0.647122,0.673094,0.722241,0.785115,0.864648,0.979568,1.199580,1.285419,1.218963,1.184277,1.170903,1.174702,1.206333,1.267525,0.359174,0.313727,0.075197,0.150000,0.000000,0.444311,-0.115308,-0.531641
37.180,1.366414,1.358431,1.164447,1.038333,0.949473,0.895053,0.870718,0.850074,0.864196,0.876476,0.899217,0.701273,0.547561,0.462123,0.410336,0.378421,0.344902,0.333688,0.331585,0.329953,0.338921,0.350991,0.368305,0.397271,0.457242,0.519860,0.631385,0.688983,0.653535,0.645232,0.654593,0.647000,0.682377,0.715685,0.786318,0.867470,0.978541,1.190554,1.280908,1.221623,1.193666,1.177731,1.178184,1.208904,1.260664,0.362274,0.313960,0.075197,0.150000,0.000000,0.446898,-0.116829,-0.531640
37.200,1.368826,1.332650,1.168579,1.051347,0.956458,0.907586,0.874694,0.851360,0.857626,0.868710,0.905814,0.675722,0.528221,0.457424,0.410244,0.372640,0.362080,0.339060,0.319734,0.325150,0.336388,0.341541,0.367670,0.397945,0.454697,0.519268,0.622312,0.699223,0.662015,0.643427,0.651865,0.652414,0.673625,0.708908,0.773433,0.864693,0.980126,1.188657,1.283916,1.214972,1.178122,1.175208,1.186481,1.211812,1.262414,0.365167,0.314178,0.075197,0.150000,0.000000,0.449484,-0.118350,-0.531639
37.220,1.379685,1.340845,1.172265,1.047653,0.960402,0.909190,0.863578,0.847441,0.862719,0.877819,0.916127,0.672060,0.530914,0.459643,0.409578,0.369290,0.340278,0.334032,0.329241,0.322387,0.334686,0.350727,0.362730,0.404576,0.445216,0.514087,0.637220,0.701132,0.650064,0.645306,0.638221,0.646052,0.677968,0.705943,0.771358,0.855542,0.980420,1.188019,1.278021,1.227554,1.172004,1.177184,1.191165,1.219699,1.281078,0.368267,0.314412,0.075197,0.150000,0.000000,0.452070,-0.119871,-0.531639
37.240,1.383451,1.342429,1.176691,1.043134,0.955636,0.906440,0.872842,0.858396,0.866724,0.879047,0.905795,0.662747,0.529203,0.455511,0.405040,0.375348,0.341886,0.331450,0.329641,0.312934,0.332912,0.346116,0.359385,0.390025,0.439654,0.509147,0.624955,0.698851,0.653035,0.649445,0.643995,0.647266,0.674543,0.703074,0.771453,0.857891,0.975168,1.179580,1.284171,1.229694,1.195515,1.178082,1.184700,1.209781,1.282710,0.371160,0.314630,0.075197,0.000000,-1.000000,0.454656,-0.121392,-0.531638
