timestamp,range_0,range_16,range_32,range_48,range_64,range_80,range_96,range_112,range_128,range_144,range_160,range_176,range_192,range_208,range_224,range_240,range_256,range_272,range_288,range_304,range_320,range_336,range_352,odom_x,odom_y,odom_theta,v,w,gt_x,gt_y,gt_theta
1.520,0.262349,0.268485,0.312206,0.403310,0.615780,1.315585,1.311149,1.401146,1.657071,1.526009,1.308437,1.240783,0.890575,0.431472,0.298376,0.221414,0.206208,0.193975,0.214190,0.245227,0.323760,0.288630,0.256748,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
1.540,0.269013,0.269515,0.310573,0.379556,0.608461,1.324243,1.305022,1.397168,1.664287,1.525252,1.307686,1.237745,0.895476,0.433309,0.276816,0.232784,0.200808,0.200158,0.216877,0.235466,0.322698,0.282010,0.257031,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
1.560,0.255447,0.271646,0.309502,0.402639,0.619883,1.319113,1.315791,1.416476,1.657593,1.534469,1.306733,1.244702,0.925926,0.423251,0.284059,0.232127,0.210664,0.205857,0.210532,0.245915,0.311043,0.283560,0.268999,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
1.580,0.257568,0.275517,0.307350,0.389689,0.611170,1.320968,1.310559,1.408647,1.665410,1.522992,1.313252,1.237321,0.912858,0.425684,0.276100,0.229615,0.204511,0.203313,0.210174,0.245017,0.330079,0.283262,0.256957,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
1.600,0.254127,0.275188,0.315317,0.399357,0.602297,1.321473,1.303278,1.407530,1.663915,1.524702,1.316192,1.241312,0.922597,0.419980,0.286006,0.223225,0.202797,0.193014,0.210378,0.238537,0.323513,0.277700,0.268650,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
1.620,0.259077,0.265216,0.316235,0.386747,0.618744,1.315217,1.306384,1.404187,1.654308,1.521347,1.319095,1.239865,0.917430,0.414749,0.266125,0.232269,0.207103,0.201479,0.211736,0.250173,0.303744,0.288650,0.259289,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
1.640,0.258123,0.268244,0.325692,0.381063,0.627702,1.320850,1.314245,1.410782,1.664573,1.519557,1.320232,1.242020,0.916230,0.429111,0.265019,0.225544,0.206996,0.197989,0.215828,0.247899,0.326712,0.279454,0.266164,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
1.660,0.259464,0.274253,0.303174,0.392211,0.629798,1.318474,1.314989,1.397949,1.653328,1.524173,1.312337,1.242221,0.928179,0.417800,0.268924,0.234349,0.203533,0.208954,0.214327,0.238995,0.329789,0.289951,0.270408,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
1.680,0.256532,0.280749,0.310327,0.398770,0.609959,1.321647,1.315682,1.412692,1.663001,1.516556,1.317544,1.243526,0.922252,0.420667,0.277572,0.225400,0.203298,0.199762,0.209239,0.235076,0.311553,0.290658,0.260580,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
1.700,0.257126,0.262791,0.304589,0.396141,0.628204,1.321420,1.299845,1.404095,1.661660,1.519637,1.304177,1.240745,0.916098,0.415893,0.277142,0.232177,0.207082,0.201155,0.218129,0.246822,0.317889,0.277489,0.261799,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
1.720,0.261223,0.271059,0.310584,0.398063,0.621976,1.312716,1.308239,1.408119,1.661158,1.524632,1.313398,1.243590,0.922830,0.426317,0.304276,0.230249,0.203902,0.200055,0.215715,0.234857,0.324110,0.289333,0.262524,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
1.740,0.263350,0.269570,0.315798,0.392105,0.607732,1.321122,1.304406,1.404794,1.654899,1.517295,1.308826,1.244726,0.923936,0.429119,0.273282,0.225621,0.203626,0.202290,0.207829,0.244081,0.314507,0.288672,0.261065,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
1.760,0.256609,0.266213,0.305455,0.391218,0.625231,1.317663,1.309928,1.399631,1.656539,1.522421,1.316213,1.239129,0.929113,0.427362,0.272735,0.231651,0.203421,0.199924,0.212269,0.239592,0.315014,0.291318,0.262232,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
1.780,0.264610,0.266268,0.306025,0.398601,0.613700,1.313112,1.311207,1.413860,1.670141,1.517476,1.321028,1.242579,0.913758,0.417001,0.272363,0.233806,0.209176,0.203097,0.213754,0.229966,0.320980,0.278281,0.263730,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
1.800,0.254774,0.276365,0.308049,0.392571,0.612560,1.322705,1.303305,1.408235,1.660952,1.533992,1.318495,1.244194,0.925119,0.421580,0.291106,0.235026,0.210822,0.198616,0.213551,0.241454,0.320015,0.284113,0.262842,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
1.820,0.264610,0.266268,0.306025,0.398601,0.613700,1.313112,1.311207,1.413860,1.670141,1.517476,1.321028,1.242579,0.913758,0.417001,0.272363,0.233806,0.209176,0.203097,0.213754,0.229966,0.320980,0.278281,0.263730,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
1.840,0.268378,0.277547,0.308048,0.405185,0.610388,1.323539,1.306723,1.410461,1.662133,1.515911,1.317901,1.240800,0.892929,0.420000,0.285321,0.230909,0.203380,0.200300,0.216278,0.242579,0.311040,0.282526,0.260816,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
1.860,0.261138,0.276110,0.310710,0.398203,0.619688,1.317122,1.316310,1.400114,1.662899,1.518309,1.310821,1.243237,0.921286,0.428192,0.279939,0.228881,0.204842,0.199572,0.213072,0.249042,0.329339,0.276463,0.262481,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
1.880,0.257445,0.274998,0.310949,0.385587,0.619256,1.322295,1.309449,1.409965,1.662184,1.518777,1.316508,1.245535,0.920175,0.414334,0.279400,0.225913,0.207288,0.196952,0.215675,0.239404,0.321628,0.286421,0.266814,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
1.900,0.254774,0.276365,0.308049,0.392571,0.612560,1.322705,1.303305,1.408235,1.660952,1.533992,1.318495,1.244194,0.925119,0.421580,0.291106,0.235026,0.210822,0.198616,0.213551,0.241454,0.320015,0.284113,0.262842,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
1.920,0.262798,0.276386,0.305470,0.402075,0.608124,1.316269,1.311445,1.410965,1.664471,1.519884,1.317394,1.243700,0.926410,0.427327,0.281544,0.221616,0.212203,0.202880,0.212743,0.257379,0.318582,0.291380,0.257716,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
1.940,0.263968,0.268886,0.304664,0.381795,0.611472,1.320857,1.311139,1.403944,1.653660,1.524800,1.318304,1.245826,0.894137,0.424901,0.276352,0.229590,0.205770,0.198763,0.211977,0.249976,0.327823,0.268931,0.266640,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
1.960,0.254659,0.269071,0.312182,0.375637,0.619480,1.321408,1.301016,1.421414,1.661851,1.514672,1.314239,1.241899,0.891162,0.434212,0.292654,0.234438,0.206486,0.200070,0.208750,0.245768,0.318775,0.283925,0.266466,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
1.980,0.264610,0.265929,0.310606,0.381817,0.612059,1.308614,1.309204,1.399823,1.660141,1.521096,1.301887,1.240376,0.916618,0.419361,0.281473,0.232848,0.208026,0.195830,0.212860,0.235281,0.306496,0.281176,0.262341,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.000,0.269013,0.269515,0.310573,0.379556,0.608461,1.324243,1.305022,1.397168,1.664287,1.525252,1.307686,1.237745,0.895476,0.433309,0.276816,0.232784,0.200808,0.200158,0.216877,0.235466,0.322698,0.282010,0.257031,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.020,0.263386,0.274320,0.302422,0.378890,0.620014,1.313786,1.302330,1.404877,1.656465,1.526489,1.304751,1.247110,0.917921,0.422194,0.291997,0.228074,0.206707,0.211064,0.215463,0.247470,0.312916,0.276095,0.258388,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.040,0.253339,0.275642,0.310212,0.394784,0.615500,1.323464,1.314175,1.412465,1.653362,1.519814,1.307055,1.243637,0.922054,0.423825,0.276071,0.234703,0.209872,0.198558,0.212803,0.244321,0.322592,0.285289,0.263696,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.060,0.278437,0.269033,0.306217,0.398527,0.619000,1.311922,1.309942,1.401355,1.646227,1.513441,1.302904,1.242260,0.927852,0.430578,0.257520,0.225741,0.208414,0.206308,0.213050,0.242169,0.316249,0.290246,0.260183,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.080,0.259766,0.268472,0.308598,0.390617,0.616889,1.320068,1.313698,1.403546,1.672994,1.516828,1.316025,1.244899,0.918945,0.426783,0.293238,0.229373,0.205841,0.198709,0.213727,0.246482,0.314841,0.279862,0.261790,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.100,0.272122,0.273430,0.309617,0.394151,0.614450,1.319444,1.309615,1.411039,1.663369,1.516513,1.318785,1.240590,0.931817,0.423770,0.282434,0.224958,0.200988,0.190880,0.213119,0.236186,0.312430,0.280439,0.265961,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.120,0.260310,0.278345,0.312873,0.390415,0.609728,1.320919,1.302496,1.401978,1.657620,1.528847,1.310975,1.239569,0.920870,0.418154,0.275279,0.230335,0.211425,0.199576,0.204817,0.241531,0.319497,0.289308,0.257500,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.140,0.271626,0.272660,0.312567,0.387753,0.607234,1.323015,1.311209,1.399551,1.662427,1.526130,1.317286,1.242080,0.894118,0.420444,0.280378,0.229868,0.201095,0.197656,0.210358,0.234653,0.332421,0.280449,0.267352,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.160,0.265316,0.273003,0.310938,0.392262,0.616628,1.318751,1.309224,1.400405,1.662126,1.521764,1.320126,1.238415,0.920848,0.412415,0.282779,0.226918,0.209016,0.200152,0.213025,0.240752,0.315540,0.282467,0.258280,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.180,0.260438,0.278817,0.307973,0.394766,0.608154,1.323164,1.310382,1.400474,1.669816,1.519910,1.311169,1.243902,0.919049,0.416556,0.304118,0.232505,0.210291,0.198045,0.217845,0.237173,0.315047,0.280244,0.268529,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.200,0.266745,0.271577,0.307713,0.393391,0.610641,1.314542,1.303508,1.408003,1.658165,1.520775,1.308096,1.236145,0.930008,0.417923,0.278857,0.229871,0.212385,0.199920,0.209831,0.241043,0.330809,0.288520,0.258143,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.220,0.268615,0.272700,0.324668,0.393089,0.604696,1.320006,1.303730,1.409999,1.663061,1.519190,1.316270,1.239746,0.918552,0.426858,0.272230,0.227126,0.212384,0.201178,0.210693,0.243370,0.308955,0.278779,0.265609,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.240,0.241356,0.260122,0.314955,0.397820,0.607132,1.323965,1.314285,1.402065,1.674436,1.516597,1.319345,1.242348,0.894591,0.410685,0.287383,0.229008,0.201273,0.203883,0.206925,0.233289,0.309885,0.281105,0.266086,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.260,0.257250,0.274096,0.309187,0.398658,0.609554,1.316734,1.307041,1.399077,1.664560,1.524032,1.307595,1.237530,0.930521,0.426192,0.278454,0.221349,0.205312,0.196912,0.207808,0.242638,0.311203,0.280352,0.264705,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.280,0.258675,0.269563,0.312269,0.390490,0.627965,1.317292,1.311734,1.413090,1.653023,1.518103,1.307346,1.241465,0.914469,0.428768,0.290096,0.227306,0.208282,0.196150,0.210728,0.247587,0.316896,0.287151,0.264460,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.300,0.248663,0.268060,0.317358,0.399956,0.611076,1.319987,1.310448,1.404809,1.663172,1.526228,1.320113,1.246102,0.909160,0.431854,0.288941,0.233069,0.203485,0.208666,0.213705,0.243827,0.305585,0.284077,0.266781,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.320,0.264740,0.273030,0.307460,0.386103,0.617890,1.317167,1.302435,1.413331,1.658208,1.527106,1.316473,1.237543,0.918742,0.416364,0.268876,0.227823,0.202708,0.189086,0.209834,0.235505,0.327238,0.280620,0.256158,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.340,0.262147,0.275877,0.307094,0.390225,0.614010,1.318520,1.310365,1.405024,1.658164,1.519508,1.308535,1.241417,0.923113,0.415586,0.280819,0.227427,0.208624,0.193891,0.213145,0.249762,0.317283,0.283891,0.257138,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.360,0.262224,0.271068,0.305426,0.403646,0.604989,1.314966,1.312256,1.407206,1.658351,1.521487,1.315830,1.238232,0.922180,0.416954,0.268387,0.234080,0.208459,0.206736,0.207549,0.252300,0.320600,0.282626,0.265861,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.380,0.272141,0.272902,0.313990,0.395902,0.604346,1.318926,1.303579,1.413142,1.665241,1.516720,1.315808,1.241047,0.922385,0.420773,0.276768,0.226956,0.208386,0.204777,0.210620,0.243277,0.316065,0.277809,0.266029,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.400,0.260576,0.274634,0.310721,0.395287,0.608437,1.316179,1.299274,1.403335,1.662429,1.521730,1.309029,1.243813,0.921938,0.425549,0.306588,0.233402,0.211695,0.212772,0.211099,0.250254,0.319586,0.277218,0.263106,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.420,0.261768,0.266451,0.307540,0.393753,0.622646,1.323892,1.307290,1.403226,1.662951,1.513663,1.309849,1.235764,0.894791,0.418766,0.281498,0.234941,0.209273,0.191754,0.208836,0.246082,0.318542,0.287621,0.265237,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.440,0.257431,0.272591,0.303730,0.401391,0.623526,1.320818,1.302881,1.406016,1.663425,1.522179,1.319959,1.240610,0.919304,0.417535,0.272416,0.229360,0.206054,0.194427,0.213495,0.247007,0.313131,0.283057,0.268353,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.460,0.256814,0.273767,0.305809,0.401478,0.613752,1.318058,1.308345,1.404996,1.663206,1.520368,1.314040,1.241438,0.910683,0.418910,0.285939,0.227639,0.208253,0.193055,0.207108,0.245431,0.312829,0.287725,0.261204,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.480,0.259324,0.273862,0.298442,0.391895,0.584463,1.315555,1.311754,1.407789,1.663566,1.516903,1.313324,1.242244,0.914092,0.423016,0.299992,0.232212,0.202588,0.199895,0.208838,0.236274,0.323271,0.282243,0.264806,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.500,0.260641,0.274777,0.305200,0.388196,0.600195,1.315469,1.309613,1.406776,1.665582,1.521165,1.324285,1.239347,0.920065,0.416835,0.282528,0.223981,0.209779,0.189934,0.213813,0.243675,0.313907,0.284202,0.265998,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.520,0.265061,0.273178,0.306852,0.396266,0.614162,1.318385,1.306936,1.411222,1.663594,1.519709,1.319638,1.245936,0.895240,0.420180,0.267280,0.225354,0.199938,0.199171,0.216636,0.235736,0.314016,0.285688,0.263674,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.540,0.254670,0.266785,0.313349,0.389798,0.610719,1.316651,1.303962,1.410218,1.662665,1.529109,1.317074,1.245533,0.920493,0.429897,0.298061,0.232681,0.210056,0.209868,0.210092,0.253569,0.314011,0.289564,0.262428,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.560,0.258886,0.276006,0.312312,0.398619,0.607080,1.316150,1.307153,1.410995,1.655811,1.530506,1.311163,1.232147,0.914868,0.420310,0.271878,0.234385,0.204263,0.205454,0.203540,0.243957,0.325279,0.285584,0.262159,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.580,0.261970,0.273864,0.302701,0.393769,0.612388,1.322286,1.298559,1.407340,1.652314,1.518253,1.317178,1.236162,0.894916,0.420461,0.291258,0.229964,0.204781,0.193037,0.207952,0.240334,0.310619,0.285348,0.265982,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.600,0.272481,0.272328,0.319338,0.382828,0.612613,1.320845,1.318855,1.399789,1.662903,1.522273,1.311767,1.238899,0.890215,0.424144,0.279634,0.237457,0.209479,0.196888,0.212431,0.235925,0.309124,0.280891,0.261617,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.620,0.253985,0.267264,0.309226,0.384506,0.611900,1.320644,1.295809,1.410453,1.664384,1.530681,1.325521,1.244451,0.924361,0.432356,0.284420,0.226870,0.200763,0.197873,0.206186,0.248493,0.315950,0.278102,0.263383,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.640,0.258119,0.264073,0.312412,0.384098,0.626393,1.312201,1.314893,1.409225,1.661370,1.529473,1.310434,1.239077,0.924689,0.413237,0.289670,0.220693,0.198988,0.198008,0.204325,0.241593,0.320040,0.289788,0.261716,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.660,0.249695,0.280254,0.311207,0.397532,0.612893,1.318984,1.307069,1.411611,1.658852,1.527204,1.305485,1.244986,0.925156,0.410744,0.262758,0.233227,0.209906,0.198516,0.209690,0.241570,0.318741,0.283083,0.264917,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.680,0.262300,0.271100,0.310723,0.391408,0.604775,1.320331,1.311748,1.403664,1.663417,1.529121,1.307695,1.244680,0.924808,0.423949,0.294898,0.233832,0.212089,0.214412,0.208340,0.236748,0.320106,0.289632,0.266086,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.700,0.262987,0.269783,0.308026,0.388386,0.618218,1.317688,1.308383,1.395492,1.664314,1.525649,1.319271,1.240549,0.890692,0.423799,0.271335,0.225681,0.217058,0.199157,0.208457,0.243882,0.316583,0.282696,0.264205,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.720,0.261790,0.276050,0.321440,0.390592,0.622396,1.313812,1.309765,1.399143,1.657475,1.529619,1.316513,1.242617,0.909924,0.415727,0.279865,0.238922,0.210258,0.199840,0.212149,0.236251,0.308831,0.279336,0.261855,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.740,0.264740,0.273030,0.307460,0.386103,0.617890,1.317167,1.302435,1.413331,1.658208,1.527106,1.316473,1.237543,0.918742,0.416364,0.268876,0.227823,0.202708,0.189086,0.209834,0.235505,0.327238,0.280620,0.256158,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.760,0.264856,0.272318,0.305787,0.392156,0.606994,1.326101,1.304245,1.405559,1.658606,1.516287,1.303428,1.246103,0.925863,0.420594,0.283588,0.227353,0.210387,0.200432,0.207813,0.247414,0.322087,0.284256,0.257134,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.780,0.257888,0.273437,0.312424,0.393676,0.621241,1.317685,1.301176,1.406532,1.654500,1.524342,1.325907,1.244396,0.890055,0.417433,0.302233,0.226206,0.203885,0.195822,0.211485,0.241476,0.323521,0.285811,0.260599,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.800,0.264142,0.270125,0.303651,0.380861,0.613488,1.320593,1.305977,1.412329,1.669359,1.527632,1.318468,1.248618,0.917137,0.422241,0.301324,0.226577,0.209191,0.201859,0.213383,0.239700,0.321067,0.276264,0.265526,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.820,0.257576,0.273115,0.316664,0.383672,0.613519,1.321128,1.306946,1.412285,1.659616,1.522436,1.303818,1.245209,0.916679,0.415509,0.284466,0.235470,0.207802,0.206681,0.211482,0.242590,0.306536,0.286212,0.262204,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.840,0.258532,0.270910,0.305528,0.392185,0.605991,1.322604,1.309077,1.414259,1.668323,1.513067,1.311868,1.246076,0.919591,0.421565,0.273007,0.229129,0.210077,0.204669,0.206415,0.222872,0.314302,0.274540,0.265943,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.860,0.261515,0.278246,0.303460,0.400924,0.607918,1.314222,1.315008,1.403157,1.660657,1.524068,1.314221,1.245806,0.925075,0.413220,0.289323,0.234896,0.211362,0.198769,0.210221,0.241124,0.312636,0.279158,0.265050,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.880,0.256133,0.271867,0.313369,0.403344,0.608346,1.317351,1.306867,1.406604,1.656697,1.521731,1.308417,1.238777,0.917209,0.428789,0.284688,0.228954,0.201398,0.210464,0.206173,0.239087,0.314823,0.282280,0.261950,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.900,0.257375,0.276097,0.308474,0.396775,0.608957,1.319645,1.307420,1.407012,1.657702,1.523915,1.314184,1.244219,0.914134,0.418235,0.286655,0.236092,0.202061,0.199425,0.209954,0.231645,0.318093,0.279522,0.272247,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.920,0.256790,0.269935,0.310045,0.379032,0.609696,1.324056,1.310138,1.419988,1.668248,1.523785,1.321212,1.242494,0.912410,0.415531,0.265904,0.239910,0.203546,0.198925,0.204015,0.237497,0.319731,0.284055,0.262260,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.940,0.265800,0.270933,0.310941,0.394097,0.608496,1.315399,1.308148,1.407203,1.661712,1.523655,1.317914,1.240618,0.920887,0.427221,0.282834,0.225082,0.208892,0.195273,0.209888,0.237023,0.317500,0.289048,0.257331,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.960,0.266098,0.267604,0.303103,0.391734,0.620260,1.317016,1.308535,1.406652,1.666609,1.518823,1.315924,1.242074,0.926068,0.429548,0.279329,0.223641,0.208714,0.194676,0.215507,0.242603,0.315019,0.285104,0.262204,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
2.980,0.264167,0.269350,0.298400,0.400920,0.622256,1.318581,1.305646,1.408045,1.657662,1.520892,1.305463,1.237930,0.923238,0.424866,0.281610,0.233380,0.206090,0.195335,0.214627,0.239288,0.333836,0.292560,0.263136,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
3.000,0.254795,0.270368,0.310741,0.383137,0.625804,1.323282,1.315640,1.402656,1.648776,1.520523,1.322789,1.240127,0.922546,0.415483,0.293163,0.227318,0.198715,0.202596,0.214686,0.237151,0.310425,0.277462,0.265436,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
3.020,0.259327,0.275271,0.295317,0.391246,0.627365,1.321359,1.311733,1.402661,1.650252,1.523027,1.313252,1.242563,0.925777,0.415826,0.273629,0.235120,0.204935,0.204586,0.211930,0.239789,0.321386,0.291261,0.269186,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
3.040,0.251655,0.273084,0.311025,0.390279,0.622789,1.312695,1.307403,1.404690,1.657658,1.525928,1.316694,1.235290,0.923727,0.421835,0.268807,0.231525,0.204735,0.205748,0.208737,0.260026,0.317528,0.291959,0.262842,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
3.060,0.256106,0.271111,0.314609,0.399821,0.603816,1.315985,1.302796,1.410022,1.665051,1.520665,1.316145,1.243748,0.918871,0.428810,0.268141,0.232008,0.207166,0.200350,0.215200,0.243448,0.321829,0.274979,0.259532,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
3.080,0.254994,0.275897,0.305302,0.394552,0.612005,1.318061,1.309789,1.411055,1.666570,1.523317,1.317636,1.238570,0.919402,0.417637,0.272539,0.223884,0.203342,0.192710,0.210243,0.249895,0.319214,0.286940,0.264039,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
3.100,0.263968,0.268886,0.304664,0.381795,0.611472,1.320857,1.311139,1.403944,1.653660,1.524800,1.318304,1.245826,0.894137,0.424901,0.276352,0.229590,0.205770,0.198763,0.211977,0.249976,0.327823,0.268931,0.266640,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
